Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Unit_Price,Discount,Shipping_Cost,Revenue,Total_Cost,Profit,Region,City,Year,Month_Number,Month_Name,Quarter
ORD-00261,2025-07-31,CUST-0173,PROD-202,1,74999,0.05,499,71249.05,44999,25751.05,South,Chennai,2025,7,July,Q3
ORD-00194,2025-07-31,CUST-0121,PROD-209,1,29999,0.15,299,25499.15,17999,7201.15,North,Chandigarh,2025,7,July,Q3
ORD-00189,2025-07-31,CUST-0151,PROD-306,1,89999,0.05,249,85499.05,53999,31251.05,West,Surat,2025,7,July,Q3
ORD-00253,2025-08-01,CUST-0122,PROD-104,1,32000,0.05,149,30400.0,19200,11051.0,South,Kochi,2025,8,August,Q3
ORD-01022,2025-08-02,CUST-0018,PROD-401,4,2499,0.05,99,9496.2,4996,4401.2,West,Ahmedabad,2025,8,August,Q3
ORD-00361,2025-08-02,CUST-0114,PROD-109,1,42000,0.1,299,37800.0,25200,12301.0,North,Jaipur,2025,8,August,Q3
ORD-00481,2025-08-02,CUST-0071,PROD-106,1,48000,0.15,99,40800.0,28800,11901.0,West,Surat,2025,8,August,Q3
ORD-01668,2025-08-02,CUST-0142,PROD-108,1,85000,0.05,0,80750.0,51000,29750.0,East,Kolkata,2025,8,August,Q3
ORD-00264,2025-08-03,CUST-0085,PROD-303,1,145000,0.12,299,127600.0,87000,40301.0,South,Bangalore,2025,8,August,Q3
ORD-00716,2025-08-03,CUST-0174,PROD-413,4,8995,0.15,299,30583.0,21588,8696.0,East,Kolkata,2025,8,August,Q3
ORD-00521,2025-08-03,CUST-0085,PROD-111,1,38000,0.0,0,38000.0,22800,15200.0,South,Bangalore,2025,8,August,Q3
ORD-00722,2025-08-03,CUST-0183,PROD-405,1,2299,0.1,199,2069.1,1149,721.1,West,Ahmedabad,2025,8,August,Q3
ORD-01876,2025-08-03,CUST-0060,PROD-306,1,89999,0.05,99,85499.05,53999,31401.05,North,Chandigarh,2025,8,August,Q3
ORD-01183,2025-08-03,CUST-0113,PROD-308,1,125000,0.1,149,112500.0,75000,37351.0,West,Mumbai,2025,8,August,Q3
ORD-01765,2025-08-04,CUST-0175,PROD-408,2,3799,0.12,199,6686.24,3798,2689.24,West,Indore,2025,8,August,Q3
ORD-01127,2025-08-04,CUST-0189,PROD-105,1,22000,0.1,0,19800.0,13200,6600.0,West,Surat,2025,8,August,Q3
ORD-00464,2025-08-04,CUST-0023,PROD-207,1,84999,0.05,499,80749.05,50999,29251.05,East,Patna,2025,8,August,Q3
ORD-01787,2025-08-05,CUST-0195,PROD-211,1,24999,0.0,99,24999.0,14999,9901.0,North,Delhi,2025,8,August,Q3
ORD-01497,2025-08-05,CUST-0097,PROD-110,1,52000,0.0,499,52000.0,31200,20301.0,West,Ahmedabad,2025,8,August,Q3
ORD-00618,2025-08-05,CUST-0039,PROD-407,2,3299,0.05,249,6268.1,3298,2721.1,South,Bangalore,2025,8,August,Q3
ORD-01515,2025-08-05,CUST-0012,PROD-102,1,78000,0.1,149,70200.0,46800,23251.0,North,Jaipur,2025,8,August,Q3
ORD-01768,2025-08-06,CUST-0191,PROD-302,2,165000,0.08,0,303600.0,198000,105600.0,North,Jaipur,2025,8,August,Q3
ORD-00238,2025-08-06,CUST-0064,PROD-503,3,2999,0.15,249,7647.45,4947,2451.45,South,Hyderabad,2025,8,August,Q3
ORD-01535,2025-08-06,CUST-0021,PROD-506,3,45000,0.12,0,118800.0,74250,44550.0,South,Coimbatore,2025,8,August,Q3
ORD-01393,2025-08-07,CUST-0175,PROD-109,1,42000,0.0,499,42000.0,25200,16301.0,West,Indore,2025,8,August,Q3
ORD-00661,2025-08-07,CUST-0186,PROD-301,2,114900,0.12,299,202224.0,137880,64045.0,West,Indore,2025,8,August,Q3
ORD-01452,2025-08-07,CUST-0074,PROD-306,1,89999,0.0,249,89999.0,53999,35751.0,West,Ahmedabad,2025,8,August,Q3
ORD-00056,2025-08-07,CUST-0108,PROD-106,1,48000,0.0,249,48000.0,28800,18951.0,West,Mumbai,2025,8,August,Q3
ORD-01177,2025-08-08,CUST-0129,PROD-304,1,135000,0.15,0,114750.0,81000,33750.0,West,Ahmedabad,2025,8,August,Q3
ORD-01980,2025-08-08,CUST-0196,PROD-402,4,2999,0.08,249,11036.32,5996,4791.32,South,Kochi,2025,8,August,Q3
ORD-00546,2025-08-08,CUST-0121,PROD-105,1,22000,0.05,499,20900.0,13200,7201.0,North,Chandigarh,2025,8,August,Q3
ORD-00010,2025-08-08,CUST-0030,PROD-403,2,1999,0.1,249,3598.2,1998,1351.2,West,Pune,2025,8,August,Q3
ORD-00479,2025-08-09,CUST-0164,PROD-304,1,135000,0.0,99,135000.0,81000,53901.0,West,Pune,2025,8,August,Q3
ORD-00632,2025-08-09,CUST-0151,PROD-204,1,89999,0.15,199,76499.15,53999,22301.15,West,Surat,2025,8,August,Q3
ORD-00682,2025-08-09,CUST-0154,PROD-208,1,134999,0.0,499,134999.0,80999,53501.0,North,Chandigarh,2025,8,August,Q3
ORD-00181,2025-08-09,CUST-0046,PROD-403,1,1999,0.1,299,1799.1,999,501.1,West,Ahmedabad,2025,8,August,Q3
ORD-00448,2025-08-10,CUST-0133,PROD-307,1,72000,0.12,199,63360.0,43200,19961.0,North,Chandigarh,2025,8,August,Q3
ORD-01289,2025-08-10,CUST-0008,PROD-413,2,8995,0.15,149,15291.5,10794,4348.5,East,Bhubaneswar,2025,8,August,Q3
ORD-00605,2025-08-10,CUST-0037,PROD-305,1,155000,0.05,0,147250.0,93000,54250.0,West,Pune,2025,8,August,Q3
ORD-01044,2025-08-11,CUST-0185,PROD-208,3,134999,0.1,99,364497.3,242997,121401.3,East,Kolkata,2025,8,August,Q3
ORD-00800,2025-08-11,CUST-0080,PROD-211,1,24999,0.05,199,23749.05,14999,8551.05,North,Delhi,2025,8,August,Q3
ORD-00820,2025-08-11,CUST-0041,PROD-109,1,42000,0.15,99,35700.0,25200,10401.0,North,Chandigarh,2025,8,August,Q3
ORD-01180,2025-08-11,CUST-0106,PROD-408,1,3799,0.15,199,3229.15,1899,1131.15,North,Lucknow,2025,8,August,Q3
ORD-00213,2025-08-12,CUST-0098,PROD-413,1,8995,0.1,99,8095.5,5397,2599.5,East,Patna,2025,8,August,Q3
ORD-01622,2025-08-13,CUST-0151,PROD-101,1,55000,0.05,499,52250.0,33000,18751.0,West,Surat,2025,8,August,Q3
ORD-01843,2025-08-13,CUST-0130,PROD-212,1,34999,0.05,149,33249.05,20999,12101.05,East,Kolkata,2025,8,August,Q3
ORD-00822,2025-08-13,CUST-0191,PROD-505,1,1299,0.12,199,1143.12,714,230.12,North,Jaipur,2025,8,August,Q3
ORD-01916,2025-08-13,CUST-0058,PROD-305,1,155000,0.08,0,142600.0,93000,49600.0,East,Bhubaneswar,2025,8,August,Q3
ORD-00490,2025-08-14,CUST-0107,PROD-201,1,79999,0.05,99,75999.05,47999,27901.05,West,Ahmedabad,2025,8,August,Q3
ORD-01076,2025-08-14,CUST-0133,PROD-107,1,120000,0.05,149,114000.0,72000,41851.0,North,Chandigarh,2025,8,August,Q3
ORD-00745,2025-08-15,CUST-0068,PROD-308,1,125000,0.05,199,118750.0,75000,43551.0,North,Jaipur,2025,8,August,Q3
ORD-01035,2025-08-15,CUST-0105,PROD-203,1,64999,0.0,0,64999.0,38999,26000.0,South,Coimbatore,2025,8,August,Q3
ORD-00144,2025-08-15,CUST-0020,PROD-109,1,42000,0.0,249,42000.0,25200,16551.0,South,Hyderabad,2025,8,August,Q3
ORD-00651,2025-08-15,CUST-0184,PROD-308,1,125000,0.05,0,118750.0,75000,43750.0,South,Hyderabad,2025,8,August,Q3
ORD-01128,2025-08-17,CUST-0110,PROD-211,1,24999,0.0,99,24999.0,14999,9901.0,West,Nagpur,2025,8,August,Q3
ORD-01933,2025-08-17,CUST-0043,PROD-415,4,4495,0.0,499,17980.0,10788,6693.0,South,Coimbatore,2025,8,August,Q3
ORD-01261,2025-08-17,CUST-0135,PROD-108,1,85000,0.05,499,80750.0,51000,29251.0,South,Kochi,2025,8,August,Q3
ORD-00061,2025-08-18,CUST-0042,PROD-208,1,134999,0.1,99,121499.1,80999,40401.1,North,Chandigarh,2025,8,August,Q3
ORD-00731,2025-08-18,CUST-0095,PROD-203,1,64999,0.05,0,61749.05,38999,22750.05,South,Kochi,2025,8,August,Q3
ORD-00356,2025-08-18,CUST-0020,PROD-402,1,2999,0.0,299,2999.0,1499,1201.0,South,Hyderabad,2025,8,August,Q3
ORD-01593,2025-08-18,CUST-0101,PROD-509,1,38000,0.05,149,36100.0,20900,15051.0,North,Lucknow,2025,8,August,Q3
ORD-01466,2025-08-19,CUST-0096,PROD-112,1,44000,0.15,0,37400.0,26400,11000.0,East,Patna,2025,8,August,Q3
ORD-01883,2025-08-19,CUST-0040,PROD-411,3,12995,0.0,0,38985.0,23391,15594.0,West,Mumbai,2025,8,August,Q3
ORD-01385,2025-08-20,CUST-0155,PROD-108,1,85000,0.1,199,76500.0,51000,25301.0,South,Coimbatore,2025,8,August,Q3
ORD-01736,2025-08-20,CUST-0200,PROD-212,1,34999,0.05,99,33249.05,20999,12151.05,West,Indore,2025,8,August,Q3
ORD-00192,2025-08-20,CUST-0134,PROD-108,1,85000,0.15,499,72250.0,51000,20751.0,South,Kochi,2025,8,August,Q3
ORD-01702,2025-08-20,CUST-0180,PROD-112,1,44000,0.05,99,41800.0,26400,15301.0,South,Coimbatore,2025,8,August,Q3
ORD-00432,2025-08-21,CUST-0075,PROD-105,1,22000,0.0,99,22000.0,13200,8701.0,North,Chandigarh,2025,8,August,Q3
ORD-01426,2025-08-21,CUST-0047,PROD-303,1,145000,0.05,199,137750.0,87000,50551.0,West,Pune,2025,8,August,Q3
ORD-01824,2025-08-22,CUST-0155,PROD-109,1,42000,0.05,249,39900.0,25200,14451.0,South,Coimbatore,2025,8,August,Q3
ORD-00650,2025-08-22,CUST-0128,PROD-206,1,59999,0.05,299,56999.05,35999,20701.05,West,Surat,2025,8,August,Q3
ORD-01516,2025-08-22,CUST-0071,PROD-209,1,29999,0.0,0,29999.0,17999,12000.0,West,Surat,2025,8,August,Q3
ORD-01310,2025-08-22,CUST-0160,PROD-103,1,95000,0.15,99,80750.0,57000,23651.0,North,Jaipur,2025,8,August,Q3
ORD-00796,2025-08-23,CUST-0034,PROD-502,1,3499,0.0,299,3499.0,1924,1276.0,South,Coimbatore,2025,8,August,Q3
ORD-01947,2025-08-23,CUST-0087,PROD-405,2,2299,0.15,149,3908.3,2298,1461.3,West,Pune,2025,8,August,Q3
ORD-01304,2025-08-24,CUST-0103,PROD-103,1,95000,0.05,99,90250.0,57000,33151.0,West,Indore,2025,8,August,Q3
ORD-01519,2025-08-24,CUST-0178,PROD-405,3,2299,0.15,249,5862.45,3447,2166.45,East,Bhubaneswar,2025,8,August,Q3
ORD-00226,2025-08-24,CUST-0067,PROD-202,1,74999,0.05,199,71249.05,44999,26051.05,North,Jaipur,2025,8,August,Q3
ORD-01825,2025-08-24,CUST-0080,PROD-110,1,52000,0.0,99,52000.0,31200,20701.0,North,Delhi,2025,8,August,Q3
ORD-00390,2025-08-24,CUST-0070,PROD-205,1,54999,0.08,99,50599.08,32999,17501.08,West,Nagpur,2025,8,August,Q3
ORD-00344,2025-08-25,CUST-0005,PROD-105,1,22000,0.12,99,19360.0,13200,6061.0,West,Ahmedabad,2025,8,August,Q3
ORD-01856,2025-08-25,CUST-0067,PROD-205,1,54999,0.0,0,54999.0,32999,22000.0,North,Jaipur,2025,8,August,Q3
ORD-00675,2025-08-25,CUST-0197,PROD-303,1,145000,0.05,499,137750.0,87000,50251.0,South,Hyderabad,2025,8,August,Q3
ORD-01669,2025-08-25,CUST-0037,PROD-407,1,3299,0.0,99,3299.0,1649,1551.0,West,Pune,2025,8,August,Q3
ORD-01610,2025-08-26,CUST-0104,PROD-205,1,54999,0.08,149,50599.08,32999,17451.08,South,Hyderabad,2025,8,August,Q3
ORD-00734,2025-08-26,CUST-0126,PROD-413,3,8995,0.08,99,24826.2,16191,8536.2,East,Patna,2025,8,August,Q3
ORD-00477,2025-08-26,CUST-0134,PROD-408,3,3799,0.12,149,10029.36,5697,4183.36,South,Kochi,2025,8,August,Q3
ORD-01917,2025-08-27,CUST-0103,PROD-205,1,54999,0.12,199,48399.12,32999,15201.12,West,Indore,2025,8,August,Q3
ORD-00324,2025-08-27,CUST-0131,PROD-103,1,95000,0.05,149,90250.0,57000,33101.0,West,Nagpur,2025,8,August,Q3
ORD-01919,2025-08-27,CUST-0168,PROD-104,1,32000,0.12,0,28160.0,19200,8960.0,South,Chennai,2025,8,August,Q3
ORD-01201,2025-08-28,CUST-0090,PROD-305,1,155000,0.0,0,155000.0,93000,62000.0,South,Chennai,2025,8,August,Q3
ORD-01388,2025-08-29,CUST-0172,PROD-402,1,2999,0.0,499,2999.0,1499,1001.0,North,Lucknow,2025,8,August,Q3
ORD-01682,2025-08-29,CUST-0127,PROD-208,2,134999,0.1,499,242998.2,161998,80501.2,South,Coimbatore,2025,8,August,Q3
ORD-00428,2025-08-29,CUST-0119,PROD-211,1,24999,0.12,299,21999.12,14999,6701.12,West,Mumbai,2025,8,August,Q3
ORD-01983,2025-08-29,CUST-0181,PROD-204,1,89999,0.0,299,89999.0,53999,35701.0,North,Lucknow,2025,8,August,Q3
ORD-01914,2025-08-29,CUST-0103,PROD-203,2,64999,0.0,249,129998.0,77998,51751.0,West,Indore,2025,8,August,Q3
ORD-00106,2025-08-29,CUST-0082,PROD-212,2,34999,0.05,99,66498.1,41998,24401.1,West,Surat,2025,8,August,Q3
ORD-01191,2025-08-30,CUST-0181,PROD-207,1,84999,0.12,0,74799.12,50999,23800.12,North,Lucknow,2025,8,August,Q3
ORD-00209,2025-08-31,CUST-0022,PROD-210,1,39999,0.0,99,39999.0,23999,15901.0,North,Lucknow,2025,8,August,Q3
ORD-00961,2025-08-31,CUST-0096,PROD-306,1,89999,0.08,99,82799.08,53999,28701.08,East,Patna,2025,8,August,Q3
ORD-00387,2025-08-31,CUST-0093,PROD-406,1,4499,0.0,149,4499.0,2249,2101.0,West,Ahmedabad,2025,8,August,Q3
ORD-01164,2025-08-31,CUST-0143,PROD-203,1,64999,0.05,249,61749.05,38999,22501.05,South,Hyderabad,2025,8,August,Q3
ORD-01146,2025-09-01,CUST-0132,PROD-401,4,2499,0.05,499,9496.2,4996,4001.2,North,Lucknow,2025,9,September,Q3
ORD-00327,2025-09-02,CUST-0124,PROD-211,1,24999,0.12,199,21999.12,14999,6801.12,West,Mumbai,2025,9,September,Q3
ORD-00895,2025-09-02,CUST-0165,PROD-202,1,74999,0.0,99,74999.0,44999,29901.0,North,Delhi,2025,9,September,Q3
ORD-00933,2025-09-02,CUST-0077,PROD-110,1,52000,0.05,149,49400.0,31200,18051.0,West,Mumbai,2025,9,September,Q3
ORD-01136,2025-09-03,CUST-0090,PROD-203,1,64999,0.08,0,59799.08,38999,20800.08,South,Chennai,2025,9,September,Q3
ORD-00862,2025-09-03,CUST-0167,PROD-109,1,42000,0.12,249,36960.0,25200,11511.0,North,Delhi,2025,9,September,Q3
ORD-01104,2025-09-04,CUST-0126,PROD-403,1,1999,0.12,149,1759.12,999,611.12,East,Patna,2025,9,September,Q3
ORD-01648,2025-09-04,CUST-0008,PROD-107,1,120000,0.12,149,105600.0,72000,33451.0,East,Bhubaneswar,2025,9,September,Q3
ORD-00279,2025-09-04,CUST-0108,PROD-105,1,22000,0.12,0,19360.0,13200,6160.0,West,Mumbai,2025,9,September,Q3
ORD-01830,2025-09-04,CUST-0153,PROD-411,5,12995,0.15,299,55228.75,38985,15944.75,West,Indore,2025,9,September,Q3
ORD-01692,2025-09-05,CUST-0085,PROD-203,2,64999,0.0,199,129998.0,77998,51801.0,South,Bangalore,2025,9,September,Q3
ORD-01954,2025-09-05,CUST-0043,PROD-109,1,42000,0.0,249,42000.0,25200,16551.0,South,Coimbatore,2025,9,September,Q3
ORD-01315,2025-09-05,CUST-0176,PROD-502,3,3499,0.15,249,8922.45,5772,2901.45,West,Pune,2025,9,September,Q3
ORD-00559,2025-09-06,CUST-0176,PROD-110,1,52000,0.1,299,46800.0,31200,15301.0,West,Pune,2025,9,September,Q3
ORD-00927,2025-09-06,CUST-0152,PROD-414,2,5995,0.1,149,10791.0,7194,3448.0,West,Nagpur,2025,9,September,Q3
ORD-01660,2025-09-07,CUST-0181,PROD-305,1,155000,0.05,499,147250.0,93000,53751.0,North,Lucknow,2025,9,September,Q3
ORD-01910,2025-09-07,CUST-0064,PROD-111,1,38000,0.1,199,34200.0,22800,11201.0,South,Hyderabad,2025,9,September,Q3
ORD-01922,2025-09-07,CUST-0021,PROD-207,1,84999,0.0,249,84999.0,50999,33751.0,South,Coimbatore,2025,9,September,Q3
ORD-01892,2025-09-08,CUST-0152,PROD-201,1,79999,0.08,299,73599.08,47999,25301.08,West,Nagpur,2025,9,September,Q3
ORD-01499,2025-09-08,CUST-0060,PROD-504,1,5499,0.12,149,4839.12,3024,1666.12,North,Chandigarh,2025,9,September,Q3
ORD-00480,2025-09-08,CUST-0084,PROD-102,1,78000,0.05,299,74100.0,46800,27001.0,South,Bangalore,2025,9,September,Q3
ORD-01885,2025-09-09,CUST-0017,PROD-412,2,15995,0.08,199,29430.8,19194,10037.8,South,Hyderabad,2025,9,September,Q3
ORD-00636,2025-09-10,CUST-0026,PROD-209,3,29999,0.08,249,82797.24,53997,28551.24,North,Jaipur,2025,9,September,Q3
ORD-01777,2025-09-10,CUST-0029,PROD-208,1,134999,0.08,249,124199.08,80999,42951.08,South,Coimbatore,2025,9,September,Q3
ORD-00081,2025-09-11,CUST-0020,PROD-204,1,89999,0.15,149,76499.15,53999,22351.15,South,Hyderabad,2025,9,September,Q3
ORD-01042,2025-09-11,CUST-0135,PROD-401,4,2499,0.08,199,9196.32,4996,4001.32,South,Kochi,2025,9,September,Q3
ORD-01297,2025-09-11,CUST-0059,PROD-409,2,4999,0.0,299,9998.0,4998,4701.0,West,Ahmedabad,2025,9,September,Q3
ORD-01063,2025-09-12,CUST-0125,PROD-108,1,85000,0.0,499,85000.0,51000,33501.0,West,Mumbai,2025,9,September,Q3
ORD-01615,2025-09-12,CUST-0018,PROD-302,1,165000,0.05,249,156750.0,99000,57501.0,West,Ahmedabad,2025,9,September,Q3
ORD-00382,2025-09-14,CUST-0028,PROD-404,1,3499,0.0,499,3499.0,1749,1251.0,North,Chandigarh,2025,9,September,Q3
ORD-00050,2025-09-15,CUST-0080,PROD-106,1,48000,0.0,499,48000.0,28800,18701.0,North,Delhi,2025,9,September,Q3
ORD-00600,2025-09-15,CUST-0102,PROD-410,1,2799,0.08,499,2575.08,1399,677.08,South,Chennai,2025,9,September,Q3
ORD-00526,2025-09-15,CUST-0104,PROD-201,1,79999,0.12,0,70399.12,47999,22400.12,South,Hyderabad,2025,9,September,Q3
ORD-01043,2025-09-15,CUST-0091,PROD-202,2,74999,0.08,249,137998.16,89998,47751.16,West,Indore,2025,9,September,Q3
ORD-01580,2025-09-17,CUST-0081,PROD-204,2,89999,0.12,199,158398.24,107998,50201.24,East,Kolkata,2025,9,September,Q3
ORD-01560,2025-09-17,CUST-0181,PROD-409,2,4999,0.0,499,9998.0,4998,4501.0,North,Lucknow,2025,9,September,Q3
ORD-01215,2025-09-17,CUST-0148,PROD-209,1,29999,0.05,299,28499.05,17999,10201.05,North,Lucknow,2025,9,September,Q3
ORD-01889,2025-09-17,CUST-0200,PROD-108,1,85000,0.1,499,76500.0,51000,25001.0,West,Indore,2025,9,September,Q3
ORD-00995,2025-09-18,CUST-0001,PROD-405,2,2299,0.05,249,4368.1,2298,1821.1,West,Ahmedabad,2025,9,September,Q3
ORD-01897,2025-09-19,CUST-0117,PROD-106,1,48000,0.1,199,43200.0,28800,14201.0,West,Ahmedabad,2025,9,September,Q3
ORD-01784,2025-09-19,CUST-0074,PROD-212,2,34999,0.05,199,66498.1,41998,24301.1,West,Ahmedabad,2025,9,September,Q3
ORD-00689,2025-09-20,CUST-0010,PROD-205,2,54999,0.05,0,104498.1,65998,38500.1,South,Hyderabad,2025,9,September,Q3
ORD-00737,2025-09-20,CUST-0060,PROD-206,1,59999,0.05,199,56999.05,35999,20801.05,North,Chandigarh,2025,9,September,Q3
ORD-00476,2025-09-20,CUST-0081,PROD-503,3,2999,0.05,299,8547.15,4947,3301.15,East,Kolkata,2025,9,September,Q3
ORD-01175,2025-09-20,CUST-0153,PROD-102,1,78000,0.15,299,66300.0,46800,19201.0,West,Indore,2025,9,September,Q3
ORD-01407,2025-09-21,CUST-0044,PROD-406,4,4499,0.12,249,15836.48,8996,6591.48,North,Jaipur,2025,9,September,Q3
ORD-00766,2025-09-21,CUST-0003,PROD-207,1,84999,0.0,0,84999.0,50999,34000.0,West,Indore,2025,9,September,Q3
ORD-00578,2025-09-21,CUST-0119,PROD-109,1,42000,0.12,199,36960.0,25200,11561.0,West,Mumbai,2025,9,September,Q3
ORD-01396,2025-09-21,CUST-0102,PROD-412,1,15995,0.12,99,14075.6,9597,4379.6,South,Chennai,2025,9,September,Q3
ORD-01045,2025-09-21,CUST-0181,PROD-102,1,78000,0.15,199,66300.0,46800,19301.0,North,Lucknow,2025,9,September,Q3
ORD-01049,2025-09-22,CUST-0198,PROD-208,3,134999,0.12,0,356397.36,242997,113400.36,West,Nagpur,2025,9,September,Q3
ORD-00957,2025-09-22,CUST-0112,PROD-105,2,22000,0.05,99,41800.0,26400,15301.0,South,Bangalore,2025,9,September,Q3
ORD-00345,2025-09-22,CUST-0085,PROD-304,1,135000,0.05,499,128250.0,81000,46751.0,South,Bangalore,2025,9,September,Q3
ORD-00120,2025-09-22,CUST-0157,PROD-305,1,155000,0.05,499,147250.0,93000,53751.0,South,Chennai,2025,9,September,Q3
ORD-01091,2025-09-23,CUST-0024,PROD-204,1,89999,0.1,199,80999.1,53999,26801.1,South,Hyderabad,2025,9,September,Q3
ORD-01224,2025-09-23,CUST-0152,PROD-101,1,55000,0.15,0,46750.0,33000,13750.0,West,Nagpur,2025,9,September,Q3
ORD-01003,2025-09-23,CUST-0195,PROD-414,2,5995,0.1,499,10791.0,7194,3098.0,North,Delhi,2025,9,September,Q3
ORD-00721,2025-09-23,CUST-0173,PROD-507,1,42000,0.05,249,39900.0,23100,16551.0,South,Chennai,2025,9,September,Q3
ORD-01465,2025-09-24,CUST-0001,PROD-203,1,64999,0.05,149,61749.05,38999,22601.05,West,Ahmedabad,2025,9,September,Q3
ORD-01525,2025-09-25,CUST-0089,PROD-407,3,3299,0.1,299,8907.3,4947,3661.3,West,Pune,2025,9,September,Q3
ORD-00816,2025-09-25,CUST-0102,PROD-106,1,48000,0.0,0,48000.0,28800,19200.0,South,Chennai,2025,9,September,Q3
ORD-00271,2025-09-25,CUST-0052,PROD-302,1,165000,0.05,299,156750.0,99000,57451.0,West,Mumbai,2025,9,September,Q3
ORD-00704,2025-09-25,CUST-0079,PROD-305,1,155000,0.0,299,155000.0,93000,61701.0,South,Coimbatore,2025,9,September,Q3
ORD-01694,2025-09-26,CUST-0085,PROD-413,1,8995,0.0,199,8995.0,5397,3399.0,South,Bangalore,2025,9,September,Q3
ORD-01699,2025-09-27,CUST-0161,PROD-211,1,24999,0.05,99,23749.05,14999,8651.05,East,Kolkata,2025,9,September,Q3
ORD-00673,2025-09-27,CUST-0007,PROD-502,4,3499,0.15,499,11896.6,7696,3701.6,South,Coimbatore,2025,9,September,Q3
ORD-01646,2025-09-27,CUST-0068,PROD-413,1,8995,0.05,0,8545.25,5397,3148.25,North,Jaipur,2025,9,September,Q3
ORD-01098,2025-09-27,CUST-0141,PROD-204,1,89999,0.05,199,85499.05,53999,31301.05,West,Mumbai,2025,9,September,Q3
ORD-00965,2025-09-27,CUST-0083,PROD-302,2,165000,0.08,0,303600.0,198000,105600.0,West,Surat,2025,9,September,Q3
ORD-00052,2025-09-29,CUST-0193,PROD-209,1,29999,0.0,499,29999.0,17999,11501.0,West,Nagpur,2025,9,September,Q3
ORD-00132,2025-09-30,CUST-0193,PROD-108,1,85000,0.0,99,85000.0,51000,33901.0,West,Nagpur,2025,9,September,Q3
ORD-01404,2025-10-01,CUST-0200,PROD-205,1,54999,0.05,299,52249.05,32999,18951.05,West,Indore,2025,10,October,Q4
ORD-00897,2025-10-02,CUST-0048,PROD-206,1,59999,0.1,299,53999.1,35999,17701.1,West,Mumbai,2025,10,October,Q4
ORD-00923,2025-10-02,CUST-0140,PROD-210,2,39999,0.12,499,70398.24,47998,21901.24,South,Chennai,2025,10,October,Q4
ORD-00873,2025-10-02,CUST-0037,PROD-405,1,2299,0.25,249,1724.25,1149,326.25,West,Pune,2025,10,October,Q4
ORD-00105,2025-10-02,CUST-0130,PROD-301,1,114900,0.0,99,114900.0,68940,45861.0,East,Kolkata,2025,10,October,Q4
ORD-00285,2025-10-02,CUST-0017,PROD-308,1,125000,0.05,99,118750.0,75000,43651.0,South,Hyderabad,2025,10,October,Q4
ORD-01681,2025-10-02,CUST-0121,PROD-101,1,55000,0.15,0,46750.0,33000,13750.0,North,Chandigarh,2025,10,October,Q4
ORD-01220,2025-10-03,CUST-0011,PROD-407,2,3299,0.15,499,5608.3,3298,1811.3,South,Hyderabad,2025,10,October,Q4
ORD-01408,2025-10-03,CUST-0067,PROD-209,1,29999,0.15,99,25499.15,17999,7401.15,North,Jaipur,2025,10,October,Q4
ORD-01253,2025-10-04,CUST-0049,PROD-307,1,72000,0.1,149,64800.0,43200,21451.0,East,Kolkata,2025,10,October,Q4
ORD-01270,2025-10-04,CUST-0074,PROD-103,1,95000,0.12,249,83600.0,57000,26351.0,West,Ahmedabad,2025,10,October,Q4
ORD-01941,2025-10-04,CUST-0016,PROD-212,1,34999,0.15,199,29749.15,20999,8551.15,West,Indore,2025,10,October,Q4
ORD-01322,2025-10-05,CUST-0097,PROD-302,1,165000,0.0,99,165000.0,99000,65901.0,West,Ahmedabad,2025,10,October,Q4
ORD-00003,2025-10-05,CUST-0079,PROD-212,1,34999,0.15,249,29749.15,20999,8501.15,South,Coimbatore,2025,10,October,Q4
ORD-01137,2025-10-06,CUST-0121,PROD-307,1,72000,0.05,299,68400.0,43200,24901.0,North,Chandigarh,2025,10,October,Q4
ORD-01510,2025-10-06,CUST-0138,PROD-211,1,24999,0.2,0,19999.2,14999,5000.2,North,Chandigarh,2025,10,October,Q4
ORD-01569,2025-10-06,CUST-0074,PROD-411,2,12995,0.05,249,24690.5,15594,8847.5,West,Ahmedabad,2025,10,October,Q4
ORD-01041,2025-10-06,CUST-0027,PROD-308,1,125000,0.0,299,125000.0,75000,49701.0,North,Jaipur,2025,10,October,Q4
ORD-00756,2025-10-06,CUST-0052,PROD-203,1,64999,0.2,99,51999.2,38999,12901.2,West,Mumbai,2025,10,October,Q4
ORD-01837,2025-10-06,CUST-0037,PROD-510,1,52900,0.15,0,44965.0,29095,15870.0,West,Pune,2025,10,October,Q4
ORD-01970,2025-10-06,CUST-0093,PROD-411,3,12995,0.05,249,37035.75,23391,13395.75,West,Ahmedabad,2025,10,October,Q4
ORD-01508,2025-10-07,CUST-0173,PROD-507,1,42000,0.0,199,42000.0,23100,18701.0,South,Chennai,2025,10,October,Q4
ORD-00245,2025-10-07,CUST-0042,PROD-405,1,2299,0.25,199,1724.25,1149,376.25,North,Chandigarh,2025,10,October,Q4
ORD-00444,2025-10-07,CUST-0111,PROD-204,2,89999,0.0,149,179998.0,107998,71851.0,West,Pune,2025,10,October,Q4
ORD-01445,2025-10-07,CUST-0007,PROD-211,1,24999,0.15,299,21249.15,14999,5951.15,South,Coimbatore,2025,10,October,Q4
